,rms_spike,rms_lfp,gamma,alpha,beta,delta,theta,peaks,targets
2492,0.0,1.08067720889,1.76111020985,13.9271114475,5.67116629714,6.36940124673,11.0406806008,10.0,CA1
2493,0.0,1.04050375773,1.76152317194,13.0881878952,5.46989417631,6.07464815028,10.397425178,20.0,CA1
2494,0.0,1.05864184228,1.63654315067,14.000858095,5.45977615708,6.4267067934,11.179849654,7.0,CA1
2495,0.0,0.972186949962,1.62208711463,12.0029923933,5.11642095596,5.84212191169,9.6553614766,8.0,CA1
2496,0.0,1.03469882085,1.59463270189,13.0946893805,5.17488835122,6.24946926147,10.5401359423,5.0,CA1
2497,0.0,0.957539397997,1.5248462176,12.0775233267,4.94815905505,5.79637246446,9.69879739268,8.0,CA1
2498,0.0,0.905212989775,1.37403021558,11.607637037,4.55590286064,5.41323935853,9.27735189002,6.0,CA1
2499,0.0,0.827301321047,1.43311875586,9.56722994379,4.21726574742,4.48003093708,7.60328896597,7.0,CA1
2500,0.0,0.799215809227,1.32303041819,9.39889805259,3.8904047491,4.60384682915,7.58948522801,7.0,CA1
2501,0.0,0.914109322745,1.48825917813,11.3833455195,4.62314204745,5.39534072483,9.13024589565,9.0,CA1
2502,0.0,0.859873340902,1.47003183685,10.2969985249,4.22969044307,5.17523924367,8.39540863447,10.0,CA1
2503,0.0,0.886456508059,1.43585255386,10.8208239089,4.48672990083,5.020720833,8.61211817367,7.0,CA1
2504,0.0,0.92454825114,1.5138121685,11.1129406604,4.48683606179,5.48892613661,9.02777854175,4.0,CA1
2505,0.0,0.844300379341,1.37872388065,9.9360300228,4.26251256101,4.63723624599,7.89542330256,2.0,CA1
2506,0.0,0.854289404577,1.28451877393,10.4758478913,4.13108889444,5.06912069754,8.4685476517,7.0,white matter
2507,0.0,0.864059687315,1.391585929,10.4182918404,4.32204984748,4.78679559933,8.25072999658,19.0,white matter
2508,0.0,0.88339309533,1.42158001539,10.7710299539,4.40087761724,5.27125935256,8.7151335058,9.0,white matter
2509,0.0,0.838578021072,1.32080370229,10.0990675196,4.11722606627,4.7718272521,8.10471583128,12.0,white matter
2510,0.0,0.815203914607,1.29228670194,9.60452169441,4.05141301127,4.67505197415,7.74655171777,4.0,white matter
2511,0.0,0.863663675343,1.31455173151,10.2623431693,4.1723480397,4.74523556744,8.18237553484,6.0,white matter
2512,0.0,0.839922173797,1.27970138391,10.2123659588,4.11419148062,4.82161024344,8.18902984829,21.0,white matter
2513,0.0,0.774968715417,1.17415935637,8.75898199965,3.66354700774,4.19364534379,7.0374971188,21.0,white matter
2514,0.0,0.828064185627,1.15683372481,9.61298391671,3.96144865984,4.69673662385,7.77999351235,11.0,white matter
2515,0.0,0.843931498763,1.20746703282,9.1896786709,3.76218161806,4.38373201969,7.39283418752,34.0,white matter
2516,0.0,0.867379681276,1.23708521684,9.76895400948,3.87965667741,4.68991340489,7.92079561552,44.0,primary somatosensory cortex
2517,0.0,0.807741933973,1.1322429592,8.58154267334,3.55855780062,4.10655892672,6.92601427136,63.0,primary somatosensory cortex
2518,0.0,0.838301407761,1.22525791023,8.74615908672,3.67377618127,4.19663189957,7.04318780849,70.0,primary somatosensory cortex
2519,0.0,0.901506066581,1.17569712225,9.20928578183,3.83761248375,4.15714460701,7.28920798827,31.0,primary somatosensory cortex
2520,0.0,0.847680474042,1.08948804155,9.18677104107,3.70188187341,4.14559989743,7.31148284882,59.0,primary somatosensory cortex
2521,0.0,0.858261836863,1.12325756937,9.7466596013,3.70016348087,4.49261146934,7.85007478228,39.0,primary somatosensory cortex
2522,0.0,0.84756969945,1.19128582972,9.23960848997,3.73428594964,4.31793439193,7.42598814705,36.0,primary somatosensory cortex
2523,0.0,0.875471153699,1.13525716711,10.1195942175,3.8145122421,4.68472063116,8.16558343411,12.0,primary somatosensory cortex
2524,0.0,0.773817738222,1.04251035725,8.69631238229,3.48387568763,3.93116291112,6.91643563443,15.0,primary somatosensory cortex
2525,0.0,0.786824789246,1.16327196122,8.60617790635,3.50787189896,3.80999225934,6.79314471516,15.0,primary somatosensory cortex
2526,0.0,0.786979725719,1.13749639027,8.93155669784,3.51797277987,4.18287211671,7.18816542997,15.0,primary somatosensory cortex
2527,0.0,0.859309658127,1.16124006455,10.2654710765,3.96023766494,4.46172553287,8.10873370659,10.0,primary somatosensory cortex
2528,0.0,0.772166681557,1.06643650518,9.25674935441,3.58056516107,3.89532284148,7.24828479108,11.0,primary somatosensory cortex
2529,0.0,0.799371863458,1.19019573935,9.32848920975,3.71312471772,4.00314492309,7.34103327076,11.0,primary somatosensory cortex
2530,0.0,0.852694005403,1.22214704701,10.4114767544,3.99573120514,4.48568490521,8.23730573019,7.0,primary somatosensory cortex
2531,0.0,0.806128397498,1.08408138196,9.85011065241,3.70151317977,4.21424513309,7.78453059431,12.0,primary somatosensory cortex
2532,0.0,0.730788131802,1.06976203988,8.26308390182,3.31087319666,3.67550512482,6.56384990244,8.0,primary somatosensory cortex
2533,0.0,0.743168221058,1.01037487429,8.82940792385,3.38656519863,3.74715427964,6.9613655519,6.0,primary somatosensory cortex
2534,0.0,0.802469211295,1.10186745903,9.64142322382,3.63797291499,4.08087356671,7.61066614173,10.0,primary somatosensory cortex
2535,0.0,0.764726947445,1.09847546746,9.02693680665,3.42301050568,3.86942067736,7.16608617786,8.0,primary somatosensory cortex
2536,0.0,0.830838629065,1.05916130373,10.2977918751,3.78868561465,4.4386803557,8.19844795202,9.0,primary somatosensory cortex
2537,0.0,0.762584772046,1.0211949035,9.46415681201,3.37427460351,4.24876739597,7.63204088848,9.0,primary somatosensory cortex
2538,0.0,0.755684255885,1.05761351105,9.68163726693,3.3967596041,4.35863047874,7.80509560285,10.0,primary somatosensory cortex
2539,0.0,0.698361458856,0.907214138762,8.54951579732,3.05938626551,3.83622617209,6.88608652803,12.0,primary somatosensory cortex
2540,0.0,0.677379312519,0.937639263055,8.02653879439,2.94872951795,3.53455161214,6.4170896285,6.0,primary somatosensory cortex
2541,0.0,0.664405762904,0.945585877998,7.70338683535,2.92753400358,3.29970944378,6.11200795795,28.0,primary somatosensory cortex
2542,0.0,0.644420235879,0.912570111034,7.33747400985,2.83084232228,3.3809944315,5.91747984092,13.0,primary somatosensory cortex
2543,0.0,0.593979885408,0.883064479522,6.535190019,2.53836649791,2.98062135953,5.26865136618,15.0,primary somatosensory cortex
2544,0.0,0.654788933432,0.893111726133,7.70154309668,2.8576385734,3.42529509124,6.17241853893,18.0,primary somatosensory cortex
2545,0.0,0.651718523219,0.925843067882,7.11389765677,2.79550391532,3.37810678287,5.80115545013,36.0,primary somatosensory cortex
2546,0.0,0.602718334011,0.801735036141,6.62089812356,2.5119817649,2.98091857448,5.32924807417,25.0,primary somatosensory cortex
2547,0.0,0.497478401446,0.754271107443,5.11311992213,2.06181107551,2.35990312975,4.12281101464,10.0,primary somatosensory cortex
2548,0.0,0.592417715437,0.777242013144,6.67937379853,2.43008695376,3.01607173592,5.37788131005,5.0,primary somatosensory cortex
2549,0.0,0.558688641564,0.695306196923,6.28201238669,2.33170129718,2.90345996346,5.09376321921,25.0,primary somatosensory cortex
2550,0.0,0.5570789641,0.750762028551,5.85008714327,2.28110452867,2.77534625574,4.7714782652,7.0,primary somatosensory cortex
2551,0.0,0.562413489777,0.749810309008,6.33552184897,2.38342036898,2.88663537752,5.09791734558,7.0,primary somatosensory cortex
2552,0.0,0.50003580667,0.68803254006,5.16428418524,2.05144232196,2.35095059393,4.15288151232,5.0,primary somatosensory cortex
2553,0.0,0.507446400104,0.668263406161,5.53547401566,2.11852306057,2.45570269371,4.4192903335,6.0,primary somatosensory cortex
2554,0.0,0.472884742331,0.678924106604,4.66493958848,1.88506538904,2.19431259169,3.78012926226,8.0,primary somatosensory cortex
2555,0.0,0.475081783409,0.656176711705,4.90288951287,1.92158746044,2.21693251716,3.93918944244,5.0,primary somatosensory cortex
2556,0.0,0.44333278619,0.621520183718,4.34680049612,1.77249345527,2.10744447642,3.55177753475,0.0,primary somatosensory cortex
2557,0.0,0.429704620681,0.583805463308,4.36783696905,1.74793504271,2.01958921581,3.51526345334,5.0,primary somatosensory cortex
2558,0.0,0.44878008307,0.637330270766,4.22731407746,1.79796697495,1.95505076995,3.39516906341,12.0,primary somatosensory cortex
2559,0.0,0.528878513138,0.890922522232,5.09690729632,2.32289461368,2.17600419162,3.95737291031,10.0,primary somatosensory cortex
2560,0.0,0.408131452787,0.621680563222,3.77594063398,1.59153038617,1.69813957119,3.01366246628,6.0,primary somatosensory cortex
2561,0.0,0.404008072928,0.575150016536,3.82146752675,1.56164089417,1.72614315037,3.05142358932,10.0,primary somatosensory cortex
2562,0.0,0.383246157273,0.552669355372,3.51132530963,1.48780615117,1.54587132104,2.78676283588,8.0,primary somatosensory cortex
2563,0.0,0.376821162517,0.533503982074,3.26897191011,1.39793862148,1.47163395282,2.58735897956,9.0,primary somatosensory cortex
2564,0.0,0.357105936461,0.500800948843,3.20790383918,1.34540523325,1.45588379975,2.54950277638,11.0,primary somatosensory cortex
2565,0.0,0.36905869926,0.55414387289,3.18452633626,1.38966930462,1.41747044328,2.51016977481,8.0,primary somatosensory cortex
2566,0.0,0.31009216956,0.408124318523,2.54222487867,1.06737576088,1.13694211574,2.03518991027,0.0,primary somatosensory cortex
2567,0.0,0.351416344451,0.440944699631,3.07723200276,1.27803382459,1.36111264787,2.44546479998,9.0,primary somatosensory cortex
2568,0.0,0.342590966693,0.448289997523,2.92149834184,1.25478894762,1.28528021044,2.30237991705,7.0,primary somatosensory cortex
2569,0.0,0.321976825729,0.431628383755,2.56957109194,1.1826119758,1.23155754127,2.06202865599,15.0,primary somatosensory cortex
2570,0.0,0.307826508264,0.371340593479,2.19233921553,0.994086121444,1.09120338716,1.79158472732,8.0,primary somatosensory cortex
2571,0.0,0.339231381425,0.480143594681,2.75630398151,1.25114430349,1.16679965354,2.15025722242,8.0,primary somatosensory cortex
2572,0.0,0.356960371232,0.44124915167,3.20217096381,1.41083080921,1.57146331748,2.60041850289,1.0,primary somatosensory cortex
2573,0.0,0.346304694135,0.478042797104,2.75523644613,1.19251875654,1.23735038962,2.22708184487,13.0,primary somatosensory cortex
2574,0.0,0.26321635114,0.349792109456,1.73596551456,0.877908465451,0.72019411257,1.33581639331,8.0,primary somatosensory cortex
2575,0.0,0.385128715827,0.483618382388,3.81553124025,1.46941081913,1.81974787,3.11333330764,8.0,primary somatosensory cortex
2576,0.0,0.337391048913,0.415801003479,3.19612900008,1.27950208471,1.45751257175,2.58212518894,8.0,primary somatosensory cortex
2577,0.0,0.225916032251,0.274359205463,1.30671646439,0.660021498548,0.573238583939,1.03344186572,6.0,primary somatosensory cortex
2578,0.0,0.326334282932,0.308834774101,3.36009317696,1.2089009787,1.58177795186,2.73559292595,5.0,primary somatosensory cortex
2579,0.0,0.243864153863,0.282603383693,1.62158720104,0.818217933222,0.706791355871,1.26396578144,12.0,primary somatosensory cortex
2580,0.0,0.308096178623,0.310961866836,2.70813727844,1.09742508325,1.2642995146,2.18649450574,4.0,primary somatosensory cortex
2581,0.0,0.255043110263,0.319736883398,1.60159997862,0.803420202818,0.641012605783,1.23297906454,5.0,primary somatosensory cortex
2582,0.0,0.268455944887,0.327874242704,1.83286228666,0.885781885747,0.843788970571,1.45406194446,6.0,primary somatosensory cortex
2583,0.0,0.258120213741,0.317561435546,1.28239679301,0.718120458359,0.484647386729,0.97016329712,1.0,primary somatosensory cortex
2584,0.0,0.230383546158,0.279417815029,1.36380198417,0.747577420259,0.551553194487,1.03680705361,11.0,primary somatosensory cortex
2585,0.0,0.284074692904,0.482868562856,1.62665478343,1.01938986644,0.744128929277,1.25825079496,13.0,primary somatosensory cortex
2586,0.0,0.230470012017,0.26978649442,1.24582021333,0.675560257707,0.557474055891,0.976839925916,11.0,primary somatosensory cortex
2587,0.0,0.257023382917,0.335676655758,1.37002547154,0.779667771058,0.617828326958,1.07319051302,7.0,above
2588,0.0,0.267626647094,0.307647651375,1.47875355692,0.830173973535,0.652761642929,1.15595636945,5.0,above
2589,0.0,0.31600871408,0.52135809211,1.84224298702,1.08079739048,0.746575199424,1.39325925808,5.0,above
2590,0.0,0.254872698904,0.28186584509,1.24575820367,0.681428181675,0.589655524409,1.0016808623,4.0,above
2591,0.0,0.239538703978,0.265177397089,1.19718708079,0.650803502139,0.543460798579,0.943984853723,4.0,above
2592,0.0,0.227751524507,0.269873193164,1.27279493379,0.681212096364,0.526882328169,0.977504045486,9.0,above
2593,0.0,0.250482709726,0.281745904389,1.45819540574,0.733623519656,0.626327813973,1.16025384208,9.0,above
2594,0.0,0.283212751022,0.327472487331,1.38493830127,0.809591254746,0.5355737703,1.03992671462,12.0,above
2595,0.0,0.227735830846,0.246282097814,1.18775581548,0.644940772163,0.457802119909,0.902151175759,8.0,above
2596,0.0,0.23541911984,0.239021769115,1.17702581677,0.597362721125,0.545697510457,0.946590886887,8.0,above
2597,0.0,0.249746608997,0.300897327843,1.60224932558,0.745318971078,0.649462894475,1.26736547592,7.0,above
2598,0.0,0.233278985174,0.260921015478,1.10675802883,0.61438843413,0.501140746453,0.878484942862,14.0,above
2599,0.0,0.201461619395,0.23559858673,1.04566982603,0.617081926888,0.391225557652,0.786280614089,4.0,above
2600,0.0,0.249105721085,0.300047207438,1.18076954517,0.687834894114,0.493967631556,0.911330783712,5.0,above
2601,0.0,0.244810000056,0.260489003212,1.72740085273,0.780679124894,0.664296254186,1.35212191538,11.0,above
2602,0.0,0.215262199411,0.230234013451,1.16818368131,0.626913499064,0.467773303184,0.901872011782,8.0,above
2603,0.0,0.215993958489,0.259096414529,1.04988224256,0.568081100215,0.45039368722,0.840071041199,7.0,above
2604,0.0,0.202300703814,0.222418859449,0.929774616531,0.526004530631,0.363838497442,0.707286925663,8.0,above
2605,0.0,0.202505064335,0.247679365338,0.982359887805,0.54404425408,0.426582911926,0.781170923847,9.0,above
2606,0.0,0.239157946398,0.299437180334,1.28568292761,0.735462428321,0.597540193294,1.01923268286,3.0,above
2607,0.0,0.21890468087,0.255948989451,0.918218586844,0.5975576637,0.352078072176,0.693110642244,7.0,above
2608,0.0,0.228870702568,0.231643893541,1.1880484064,0.634230911797,0.48148498336,0.911013231765,6.0,above
2609,0.0,0.213291798283,0.227577481714,0.974279092459,0.58518352421,0.41640304152,0.751270588305,6.0,above
2610,0.0,0.208381713366,0.234318426657,0.923804851893,0.580317028714,0.387781744941,0.711217036159,6.0,above
2611,0.0,0.199349413204,0.238249205741,0.920242264803,0.579512817213,0.390009063837,0.709243440033,10.0,above
2612,0.0,0.230562429046,0.28895413868,0.958366070463,0.620718269373,0.343727601307,0.702309357765,4.0,above
2613,0.0,0.20883283214,0.231854324762,0.971829735187,0.608519841651,0.350871865847,0.712993390197,18.0,above
2614,0.0,0.217260077601,0.209015534337,0.946956298648,0.578806813307,0.403147462113,0.729631990421,11.0,above
2615,0.0,0.230290952628,0.269402293087,0.921329236272,0.625524461406,0.388759244905,0.700345711819,5.0,above
2616,0.0,0.232268039184,0.270693440815,0.95565413583,0.60563127537,0.406550495465,0.73240717328,14.0,above
2617,0.0,0.200099838832,0.239387979279,0.867737958304,0.537332577363,0.36219994562,0.663692576664,8.0,above
2618,0.139090618867,8.6695835953,7.93993648503,145.409888195,50.4867084517,79.3403145685,122.195732834,43.0,ventral thalamus
2619,0.144715332351,7.261090791,7.82628677971,116.009447646,42.6655398697,64.6541122926,97.3173621816,47.0,ventral thalamus
2620,0.143759032029,8.89669627182,7.80960910234,151.799530208,51.6439971664,82.3698200205,127.623203454,44.0,ventral thalamus
2621,0.135122330874,8.06076253253,7.61679691778,133.368925576,47.5759297314,72.4504110881,111.388251687,51.0,ventral thalamus
2622,0.146634531495,7.2292189437,7.41249246341,116.080203067,43.8670432263,62.2288772713,95.8108466221,25.0,ventral thalamus
2623,0.149629844931,7.83790199485,7.49441695859,127.888679401,47.1463995824,70.2251482453,106.742458885,27.0,ventral thalamus
2624,0.143900550678,7.66626286171,7.12667335429,126.934765435,45.8725391828,69.5877839876,106.007985863,11.0,ventral thalamus
2625,0.137829672501,7.62157682824,7.72234496322,123.694405543,46.0980636509,67.0068881593,102.578961887,18.0,ventral thalamus
2626,0.133593932333,8.20521309188,7.88484907492,136.017091171,48.8487589318,73.3426345265,113.383185503,15.0,ventral thalamus
2627,0.140179430595,8.02598160455,7.54437518629,132.297546134,47.8081774826,72.0469107659,110.445844669,21.0,ventral thalamus
2628,0.151250366728,8.61243142148,7.65107047737,145.156788129,50.8951615358,79.5690182549,122.099595144,16.0,ventral thalamus
2629,0.139164866904,8.37515845826,7.53087963569,139.098041296,50.1871264681,76.9666406506,116.800000693,19.0,ventral thalamus
2630,0.120752543521,8.20807311478,7.3892281089,135.227262236,49.1957527468,74.6118030204,113.304898233,18.0,ventral thalamus
2631,0.132220332381,8.20163085133,7.68349956628,133.659739332,49.1460787126,74.6243834252,112.226871593,13.0,ventral thalamus
2632,0.134137851799,7.2293108464,7.0887218943,114.375324994,43.6331665184,63.6537919979,95.4439723741,19.0,ventral thalamus
2633,0.131096617601,7.80452893247,7.4442756559,126.426971673,46.8192594718,69.5252718657,105.669877334,19.0,ventral thalamus
2634,0.133685784928,8.07334857617,7.50869644815,131.937518916,48.073154545,72.5719251898,110.743483563,16.0,ventral thalamus
2635,0.139649520939,6.95526619989,7.45954959886,109.080311817,42.543390926,59.5918054342,90.2320063169,11.0,ventral thalamus
2636,0.129765278064,8.03984171562,7.64571367078,131.058257677,48.0861453089,72.78032142,110.001803501,25.0,ventral thalamus
2637,0.122473344202,8.35258413685,7.94239457902,137.327701163,49.7888284817,74.8045996695,114.803589249,11.0,ventral thalamus
2638,0.1262562174,8.61479249956,8.06468906938,143.653053783,50.7951470236,78.9802869386,120.999857918,14.0,ventral thalamus
2639,0.144527784326,5.66425646162,6.96023523258,84.4955200358,34.6911028073,45.3605686914,69.1113931297,18.0,ventral thalamus
2640,0.13364175589,8.24112522502,7.89497625922,136.514952191,48.8369788898,74.6097257793,114.37220353,17.0,ventral thalamus
2641,0.128260586561,8.10333549825,8.03263855809,133.000733024,48.1942380671,72.9849269848,111.543126663,11.0,ventral thalamus
2642,0.126758013209,7.73987994285,7.75323940385,125.629363474,46.0900336795,69.8649563952,105.544701162,25.0,ventral thalamus
2643,0.134803368085,7.95422376805,8.69517618352,126.75450181,47.5355129993,71.1054084522,106.515592607,21.0,ventral thalamus
2644,0.137303856062,8.15558830297,8.04364301821,135.176053621,48.0406537891,74.7935400937,113.930160504,35.0,ventral thalamus
2645,0.129998728847,8.26402969965,8.79509703311,134.702917498,48.9438022349,72.9782663209,112.539683047,16.0,ventral thalamus
2646,0.130038185012,8.57496226156,8.65751453789,143.133429537,50.2783768561,78.2675673866,120.454814286,12.0,ventral thalamus
2647,0.14592291368,8.82000283185,8.92468263517,147.057063673,51.7310772757,79.5426391434,123.515108327,24.0,ventral thalamus
2648,0.144134274608,8.71402760342,8.67908013573,145.493628854,50.9784160751,80.067322766,122.953530486,14.0,ventral thalamus
2649,0.132082457661,8.67846312596,8.79560488511,145.140761503,50.5655527697,78.7664862073,122.136729119,15.0,ventral thalamus
2650,0.124004143122,8.72342119856,8.97856305219,144.859963307,51.4963575007,77.5972702756,121.116518774,9.0,ventral thalamus
2651,0.140201370319,8.53989166519,8.99974733304,140.628498148,50.3008759313,77.1519068596,118.057588756,16.0,ventral thalamus
2652,0.128840808476,8.19626803774,8.8141564298,132.810494345,48.6581499508,72.7265056205,111.166181842,21.0,Po
2653,0.133517472182,8.53675957848,9.17321798004,140.413559044,50.5527279528,77.1539091114,118.091838484,13.0,Po
2654,0.121048120907,8.76049072879,9.42603776615,143.25944625,52.1553738876,78.8110954812,120.333328549,18.0,Po
2655,0.122831982529,9.08604484332,10.0679104138,148.445743717,54.0006341947,81.786995503,124.857194983,14.0,Po
2656,0.112322600457,9.4556528503,9.64300403864,159.66863127,54.9972816973,86.0739743675,134.467282197,13.0,Po
2657,0.118340359897,8.65130895085,10.0815721495,139.852412536,51.7935411273,75.7879420138,116.644453095,14.0,Po
2658,0.145401933733,9.48738868077,10.100951396,158.217433781,55.4688537267,87.1014691198,133.809710621,11.0,Po
2659,0.123418285951,8.10626093541,9.31440978923,129.598165087,48.8872520079,71.112014843,108.08251578,9.0,Po
2660,0.111237542419,9.03174453715,9.85885783769,148.332714647,53.2396172188,82.0352970817,125.01229818,8.0,Po
2661,0.136401487955,9.10639339003,9.93599355053,149.742242632,53.878609,82.4535890152,125.946776482,11.0,Po
2662,0.115281242302,8.91279674593,9.94285582643,144.831759864,52.7896873653,80.0596289002,121.786625737,9.0,Po
2663,0.117317495582,8.50662857247,9.71136800276,136.733200237,51.0566428859,74.8821215471,114.13001557,9.0,Po
2664,0.108281526121,9.71781565233,10.1265024627,161.979193867,57.0137959728,88.4114181707,136.58275815,8.0,Po
2665,0.118198383553,9.38835234306,9.82595552111,155.375370428,55.2265503156,86.2246248458,131.207249241,10.0,Po
2666,0.135496802133,9.75246939038,10.2888796878,161.06271512,57.1168422796,89.2726134505,136.115542758,4.0,Po
2667,0.119579470318,9.5194835694,10.2822731118,155.82182475,56.1948117982,87.0686001476,131.675230526,10.0,Po
2668,0.11741077824,8.84400217086,9.85125533992,143.208964925,52.7396933544,79.1551235224,120.155399538,8.0,Po
2669,0.129471484506,9.83591532525,10.5734966645,162.511232706,57.8507437968,90.1483866923,137.460241961,18.0,Po
2670,0.129556944771,10.154491876,10.8429986079,168.073304621,59.7413746587,93.0849091247,142.102762689,18.0,Po
2671,0.133378952778,9.96698993768,10.5747160232,165.96447574,58.428637525,92.0807701273,140.445545132,14.0,Po
2672,0.13317889619,9.57205805532,10.7182670023,154.871412531,57.1106232998,86.8185422564,130.53854609,6.0,Po
2673,0.125676554756,10.3792117077,10.8316512719,174.046872381,60.617630031,96.1426879592,147.552651467,14.0,Po
2674,0.134611856513,9.74461143292,10.830448623,158.595472056,57.8631193289,88.4126929974,133.644745481,15.0,Po
2675,0.127817022514,10.3246963748,11.0898294169,170.591577913,61.1539206302,94.8487715,144.210409092,5.0,Po
2676,0.127440949618,10.0583732902,11.1910204292,163.747071282,59.5800220268,91.5612454813,138.294611256,22.0,Po
2677,0.120763134111,10.36538158,11.3421059291,170.565156511,61.0676200822,95.7863694097,144.494261802,19.0,Po
2678,0.124248383236,11.1344553889,12.7089877801,180.123396001,66.3198012345,98.7550605536,151.081484917,17.0,Po
2679,0.127769452664,10.4652528389,12.0861126138,169.524073368,62.1133284926,94.9307624203,142.965890915,11.0,Po
2680,0.126109560463,10.7151340552,11.8633619356,175.824410772,62.8976779236,98.6087573918,149.017719435,12.0,Po
2681,0.116207964472,10.5175303595,12.1212601602,170.418706094,62.2555927702,95.3368019654,143.594393123,7.0,Po
2682,0.128311531596,10.9680836419,12.664983797,179.083701186,64.3534871597,100.490784082,151.816985814,27.0,Po
2683,0.126539096319,10.9215459238,12.3701220798,177.831710791,64.3801440612,99.1990032228,150.115352491,14.0,Po
2684,0.120324043065,11.431068158,12.9544588042,187.417877991,67.0995046344,104.865410442,158.879978841,12.0,Po
2685,0.125714878165,9.42996122292,12.1646695665,147.417776481,56.4145166875,80.8639670135,123.009896737,11.0,Po
2686,0.125722523549,9.89038983968,12.650804898,153.911009366,59.801840669,85.2693679476,128.409430017,11.0,Po
2687,0.128809024104,11.9071474877,13.1620019254,196.129059455,69.2244718172,110.592781576,166.768671778,28.0,Po
2688,0.117122654622,10.486071617,13.1404535752,165.111094884,62.8448176144,91.688776068,138.181174078,20.0,Po
2689,0.126640611827,11.1656115789,13.3539447491,178.70028753,66.3824124152,99.7325869859,150.289435069,19.0,Po
2690,0.12433682739,12.3404680405,14.6325598487,199.979562599,72.3550262032,112.415724685,169.424179449,20.0,Po
2691,0.133671490764,12.0322697662,13.8046091949,193.723859542,71.3609021824,108.320250951,163.104845232,35.0,Po
2692,0.123604046651,13.1914772913,15.0490289801,215.824108461,77.1261764465,120.659424863,182.867190598,30.0,Po
2693,0.122588086847,12.698179919,14.9545249104,204.528029277,74.8532308688,115.152470268,173.033617501,26.0,Po
2694,0.126082351723,13.8850171693,15.805821291,227.314270622,81.2937682883,128.207481263,193.187507664,14.0,Po
2695,0.123009683562,11.5276855346,15.1423797325,178.371727883,69.8400054691,98.2995280927,148.517858352,15.0,Po
2696,0.11100555005,15.2523744196,17.9640838181,250.022813777,88.7864262682,141.330994621,213.134067084,10.0,lateral posterior
2697,0.112943503688,15.2622330912,18.2497429918,247.055758497,89.3242104425,139.371741437,209.632293849,8.0,lateral posterior
2698,0.108230980038,16.4779082394,20.2350536764,266.750761147,96.5837811179,149.119005061,225.844616841,15.0,lateral posterior
2699,0.102822593878,16.6597091201,21.2761047074,266.683634711,97.7062694668,150.073745851,225.584761135,15.0,lateral posterior
2700,0.100937714796,18.0124584273,23.00381234,289.353132921,105.091612997,163.003868896,245.334535481,14.0,lateral posterior
2701,0.0990528357139,19.3652077344,24.7315199726,312.022631131,112.476956528,175.933991942,265.084309827,8.0,lateral posterior
2702,0.105656489855,19.7241395733,26.7360466922,310.906746161,115.834775859,172.938142104,261.888715072,12.0,lateral posterior
2703,0.10437138071,21.6084966265,28.5355497747,345.344699408,125.28608153,194.971030028,293.528684257,10.0,lateral posterior
2704,0.102086562255,23.4663784466,30.5008000238,377.545516906,135.088284372,212.12898384,321.10118344,13.0,lateral posterior
2705,0.118246530317,21.0027090719,29.8588353355,326.544946403,123.329860844,181.073647178,274.353584603,3.0,lateral posterior
2706,0.107690349443,22.638911338,31.3917290172,354.684614372,131.885824308,200.042278704,300.011652202,6.0,lateral posterior
2707,0.0977299137331,25.4706896755,33.0847632969,410.960892504,146.206236504,230.596385022,349.937170561,11.0,lateral posterior
2708,0.105813608618,23.6141266849,33.9782060977,367.480733238,137.792262253,204.057054068,309.279219618,6.0,lateral posterior
2709,0.111771135898,24.1266724811,33.61141981,379.612321094,140.628004226,210.918683702,320.132657037,11.0,lateral posterior
2710,0.114528180736,24.4338575064,34.663337183,379.677365196,142.57858119,213.001320958,320.476101447,17.0,lateral posterior
2711,0.107093752992,25.5476556153,34.4898254593,405.651388428,147.587949113,227.996446834,344.227943117,14.0,lateral posterior
2712,0.10613305431,26.1626642817,35.6886449694,412.783105135,150.977868513,232.474072581,350.187577565,17.0,lateral posterior
2713,0.11439050725,27.5876687863,36.9143411315,438.912865204,157.985082612,248.845855649,373.968118788,19.0,lateral posterior
2714,0.121346671652,27.9979948607,37.8781117618,443.295779952,160.273435441,251.381864477,377.550790347,14.0,lateral posterior
2715,0.121007206186,26.3965971976,36.7125897843,411.960090094,153.073310418,232.632779424,348.711017178,15.0,lateral posterior
2716,0.11076328962,27.5130608262,37.9169765529,432.39576476,158.738798111,244.460792214,367.027666108,13.0,lateral posterior
2717,0.120361438624,28.6127786834,37.9222598982,455.692843418,163.996475779,257.16786225,387.835024598,17.0,lateral posterior
2718,0.120411977948,27.3917028425,38.5279136101,427.206607674,158.096740622,243.395692255,363.06755807,13.0,lateral posterior
2719,0.11180979985,28.1681880237,38.9942604182,444.933548521,161.660836289,251.000707798,377.94683019,16.0,lateral posterior
2720,0.107148977972,27.9330369606,38.0909725519,438.90439456,160.952894411,248.885066735,373.088996528,19.0,dentate gyrus
2721,0.119747320929,28.5913173349,39.3802314053,450.782887979,164.351851398,252.496213545,382.189431451,9.0,dentate gyrus
2722,0.114317594239,27.514831308,38.2208458569,429.713894906,159.784190213,242.934057462,363.956195018,14.0,dentate gyrus
2723,0.118522123404,24.4747445082,36.4251718801,370.536475334,143.320561159,209.251389181,312.421658435,16.0,dentate gyrus
2724,0.114495010716,27.3115813714,38.2585122588,425.587978463,160.250214523,237.564325675,358.954298721,15.0,dentate gyrus
